sample,channel,normalized,loss_type,loss_value
95,2m_temperature,denormalized,MSE,152.6854705810547
95,mean_sea_level_pressure,denormalized,MSE,1494781.25
96,10m_u_component_of_wind,denormalized,MSE,0.5410151481628418
96,10m_v_component_of_wind,denormalized,MSE,1.059128761291504
96,2m_temperature,denormalized,MSE,109.9420394897461
96,mean_sea_level_pressure,denormalized,MSE,1248003.25
97,10m_u_component_of_wind,denormalized,MSE,0.9914770126342773
97,10m_v_component_of_wind,denormalized,MSE,1.201998233795166
97,2m_temperature,denormalized,MSE,132.95767211914062
97,mean_sea_level_pressure,denormalized,MSE,1526208.25
98,10m_u_component_of_wind,denormalized,MSE,1.3211145401000977
98,10m_v_component_of_wind,denormalized,MSE,1.8322486877441406
98,2m_temperature,denormalized,MSE,169.77467346191406
98,mean_sea_level_pressure,denormalized,MSE,1586651.75
99,10m_u_component_of_wind,denormalized,MSE,0.7067551612854004
99,10m_v_component_of_wind,denormalized,MSE,1.4140398502349854
99,2m_temperature,denormalized,MSE,82.33554077148438
99,mean_sea_level_pressure,denormalized,MSE,2454131.0
100,10m_u_component_of_wind,denormalized,MSE,0.6851450800895691
100,10m_v_component_of_wind,denormalized,MSE,1.220747709274292
100,2m_temperature,denormalized,MSE,81.64000701904297
100,mean_sea_level_pressure,denormalized,MSE,2060559.5
101,10m_u_component_of_wind,denormalized,MSE,0.8783164620399475
101,10m_v_component_of_wind,denormalized,MSE,1.9413135051727295
101,2m_temperature,denormalized,MSE,112.96292877197266
101,mean_sea_level_pressure,denormalized,MSE,1823313.5
102,10m_u_component_of_wind,denormalized,MSE,0.7616597414016724
102,10m_v_component_of_wind,denormalized,MSE,1.8050082921981812
102,2m_temperature,denormalized,MSE,58.132957458496094
102,mean_sea_level_pressure,denormalized,MSE,1846904.5
103,10m_u_component_of_wind,denormalized,MSE,0.5611171722412109
103,10m_v_component_of_wind,denormalized,MSE,0.9607130885124207
103,2m_temperature,denormalized,MSE,63.306182861328125
103,mean_sea_level_pressure,denormalized,MSE,1170567.5
104,10m_u_component_of_wind,denormalized,MSE,0.8029952049255371
104,10m_v_component_of_wind,denormalized,MSE,1.3635122776031494
104,2m_temperature,denormalized,MSE,152.6900177001953
104,mean_sea_level_pressure,denormalized,MSE,1251454.25
105,10m_u_component_of_wind,denormalized,MSE,1.108363151550293
105,10m_v_component_of_wind,denormalized,MSE,1.2118525505065918
105,2m_temperature,denormalized,MSE,175.46961975097656
105,mean_sea_level_pressure,denormalized,MSE,966950.875
106,10m_u_component_of_wind,denormalized,MSE,0.5358699560165405
106,10m_v_component_of_wind,denormalized,MSE,0.9628348350524902
106,2m_temperature,denormalized,MSE,86.91999816894531
106,mean_sea_level_pressure,denormalized,MSE,989980.4375
107,10m_u_component_of_wind,denormalized,MSE,0.4712580442428589
107,10m_v_component_of_wind,denormalized,MSE,0.8578183650970459
107,2m_temperature,denormalized,MSE,36.09498596191406
107,mean_sea_level_pressure,denormalized,MSE,248895.34375
108,10m_u_component_of_wind,denormalized,MSE,0.6641973257064819
108,10m_v_component_of_wind,denormalized,MSE,1.1779289245605469
108,2m_temperature,denormalized,MSE,78.9818115234375
108,mean_sea_level_pressure,denormalized,MSE,244076.125
109,10m_u_component_of_wind,denormalized,MSE,0.8625356554985046
109,10m_v_component_of_wind,denormalized,MSE,1.142808437347412
109,2m_temperature,denormalized,MSE,71.37788391113281
109,mean_sea_level_pressure,denormalized,MSE,93020.5546875
110,10m_u_component_of_wind,denormalized,MSE,0.5196079611778259
110,10m_v_component_of_wind,denormalized,MSE,0.9286403656005859
110,2m_temperature,denormalized,MSE,21.68307876586914
110,mean_sea_level_pressure,denormalized,MSE,58334.40625
111,10m_u_component_of_wind,denormalized,MSE,0.680723249912262
111,10m_v_component_of_wind,denormalized,MSE,0.9550048112869263
111,2m_temperature,denormalized,MSE,10.852734565734863
111,mean_sea_level_pressure,denormalized,MSE,22426.9921875
112,10m_u_component_of_wind,denormalized,MSE,0.6659375429153442
112,10m_v_component_of_wind,denormalized,MSE,0.7278596758842468
112,2m_temperature,denormalized,MSE,27.09186553955078
112,mean_sea_level_pressure,denormalized,MSE,27540.359375
113,10m_u_component_of_wind,denormalized,MSE,0.7678070068359375
113,10m_v_component_of_wind,denormalized,MSE,0.7045833468437195
113,2m_temperature,denormalized,MSE,20.025728225708008
113,mean_sea_level_pressure,denormalized,MSE,32889.91015625
114,10m_u_component_of_wind,denormalized,MSE,0.788901686668396
114,10m_v_component_of_wind,denormalized,MSE,0.7930036783218384
114,2m_temperature,denormalized,MSE,14.195292472839355
114,mean_sea_level_pressure,denormalized,MSE,19886.89453125
115,10m_u_component_of_wind,denormalized,MSE,1.170544147491455
115,10m_v_component_of_wind,denormalized,MSE,0.8578990697860718
115,2m_temperature,denormalized,MSE,74.00206756591797
115,mean_sea_level_pressure,denormalized,MSE,142638.15625
116,10m_u_component_of_wind,denormalized,MSE,1.6832140684127808
116,10m_v_component_of_wind,denormalized,MSE,1.3568618297576904
116,2m_temperature,denormalized,MSE,106.76712036132812
116,mean_sea_level_pressure,denormalized,MSE,208313.734375
117,10m_u_component_of_wind,denormalized,MSE,0.7236530780792236
